Time
30
30
30
18
30
30
30
30
15
30
30
30
30
15
30
24
30
30
30
30
30
30
30
30
30
17
30
30
15
30
30
30
30
30
30
30
30
30
30
30
15
17
30
30
30
30
15
30
15
30
16
30
15
30
30
21
15
25
30
30
29
30
30
30
30
23
15
15
30
15
30
30
30
15
30
30
22
30
30
30
15
30
30
21
16
30
30
15
30
30
30
15
30
28
30
18
30
15
30
21
30
30
30
30
16
15
30
15
30
30
15
19
30
18
30
15
15
30
15
30
30
30
23
30
22
30
18
30
30
30
30
30
15
30
30
20
30
30
30
26
30
15
30
30
30
30
30
30
30
30
30
28
30
30
30
30
15
30
30
30
30
30
30
30
30
30
30
30
15
30
30
17
30
30
30
30
30
30
15
30
30
21
16
28
30
30
15
30
17
30
30
29
15
30
30
30
15
21
30
30
30
30
18
30
30
30
30
27
30
16
30
30
30
30
30
30
30
30
30
30
30
15
30
30
16
30
30
30
30
30
15
30
30
23
20
25
30
30
30
15
30
30
30
30
22
30
30
30
30
16
26
30
30
30
16
30
30
30
16
30
30
17
30
20
30
30
17
30
30
30
22
30
30
30
30
30
30
30
30
21
30
30
30
30
30
30
15
30
30
15
15
15
15
30
23
30
30
30
30
30
15
30
16
30
30
30
30
30
30
30
30
29
20
15
30
15
20
30
30
30
30
24
30
30
30
30
16
30
30
30
15
30
28
30
30
30
30
30
30
18
16
30
30
30
15
30
30
15
30
30
30
30
30
30
30
30
15
30
23
30
30
17
30
30
30
15
15
30
30
17
15
30
30
17
22
27
30
30
30
30
30
30
30
28
30
30
15
15
30
30
30
30
20
16
30
30
30
30
15
15
30
19
30
30
30
30
30
30
30
15
30
30
17
30
30
30
30
17
30
30
24
30
30
30
30
15
30
30
30
30
15
30
30
15
30
30
30
30
30
29
17
30
30
30
30
20
30
20
27
30
30
30
30
30
27
18
19
18
21
30
30
30
30
15
15
30
30
21
30
30
30
15
15
30
30
30
15
16
20
15
15
30
30
30
22
17
30
30
15
30
30
30
30
30
29
30
30
30
17
15
30
30
15
16
19
30
30
20
20
19
28
30
27
30
30
30
30
30
30
30
30
30
30
30
17
30
30
15
16
30
15
30
30
30
26
30
17
30
30
30
30
15
30
30
30
15
30
30
28
30
30
18
22
30
30
15
27
30
30
30
30
30
30
18
30
30
30
30
30
30
30
21
15
15
30
30
30
30
30
30
30
30
30
30
16
30
30
30
15
30
30
30
30
30
30
30
30
15
22
15
30
30
30
15
30
30
18
30
15
21
15
30
30
16
30
23
18
30
30
16
17
30
30
30
29
30
30
30
30
30
26
30
15
30
30
30
28
30
15
30
19
30
30
30
30
30
30
30
30
16
30
30
30
30
18
30
30
30
30
30
30
15
30
19
25
30
30
30
30
20
30
17
30
26
30
26
30
15
19
15
30
23
25
21
30
30
30
30
30
30
24
30
30
30
15
18
30
30
18
30
30
15
15
30
30
15
17
30
30
30
15
30
24
30
30
17
15
30
15
30
30
30
30
15
30
30
30
30
25
15
23
30
30
30
30
30
30
30
30
30
18
30
30
15
30
30
30
30
30
30
30
30
27
30
25
30
20
17
30
19
30
30
15
30
30
26
15
30
30
30
30
17
30
30
30
21
30
30
30
18
30
30
15
30
15
30
30
30
20
30
30
17
30
30
30
30
22
30
15
30
19
15
30
21
30
16
30
21
30
30
30
21
15
30
30
16
30
15
30
30
17
30
30
30
30
25
26
30
30
30
30
15
21
30
30
30
30
23
30
16
30
20
30
30
30
30
30
30
30
29
30
30
30
30
16
30
15
15
30
30
21
30
30
30
30
27
30
30
30
30
28
30
24
30
30
16
30
30
15
30
30
30
30
30
27
30
30
30
30
15
30
30
30
19
16
30
30
30
30
30
16
30
25
27
30
30
20
30
19
30
22
30
30
30
30
17
30
30
25
30
30
30
18
30
30
16
30
30
30
16
15
30
30
30
20
30
30
30
30
30
15
30
15
30
16
30
30
30
15
30
30
15
17
30
19
30
30
30
19
30
30
30
15
30
15
30
20
30
18
30
16
30
30
30
30
30
30
30
30
30
17
30
30
30
30
30
30
30
30
30
16
30
30
30
15
19
30
15
21
30
30
30
30
30
15
22
16
30
30
30
17
30
30
30
30
30
30
30
27
30
18
21
30
30
30
30
30
20
21
15
15
15
30
30
30
19
30
30
30
15
15
17
30
30
15
30
30
15
16
30
24
30
30
30
30
30
30
30
30
30
16
30
15
30
30
30
30
16
30
30
30
30
19
17
30
30
15
17
30
30
30
15
30
30
30
15
30
18
26
30
30
20
30
21
30
30
30
30
30
30
30
15
30
15
30
30
30
30
30
26
30
30
17
30
28
28
15
30
30
30
30
30
30
30
30
30
23
15
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
15
17
30
22
30
22
22
16
30
15
30
30
30
30
30
28
15
30
30
30
15
30
19
23
26
30
30
30
30
15
17
30
30
30
30
30
15
30
30
30
30
30
30
20
30
30
30
15
15
17
24
20
15
15
15
30
30
30
15
30
30
30
30
15
30
30
30
30
29
15
16
30
30
30
20
30
30
19
30
19
19
15
30
30
30
30
24
30
30
30
30
30
30
30
30
30
30
30
30
30
