Time
24
30
30
30
30
30
21
30
30
30
30
30
30
30
30
30
25
22
30
30
30
30
30
30
30
30
30
30
17
30
30
21
30
30
30
30
30
16
30
30
30
30
30
15
17
30
20
17
30
30
30
30
25
25
30
30
29
16
30
30
30
22
30
30
19
30
30
30
30
30
30
30
30
30
30
30
26
30
30
30
30
30
30
30
30
30
23
30
30
24
30
25
30
30
30
30
30
30
30
30
30
28
15
30
30
30
30
30
30
19
30
30
17
24
24
30
30
30
30
30
30
30
27
30
30
25
21
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
24
16
30
30
30
30
15
30
30
30
17
30
30
30
18
30
30
16
16
30
30
30
30
27
30
30
23
30
20
30
30
16
30
30
29
30
30
30
30
30
25
30
30
30
30
30
30
30
30
30
30
15
30
30
30
30
30
27
30
30
30
30
30
18
30
25
29
18
17
30
30
30
15
30
20
20
30
30
30
30
30
28
15
30
30
30
30
30
17
30
30
30
21
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
20
30
30
22
30
30
30
30
30
30
30
20
30
30
30
30
30
30
30
30
18
16
30
30
30
30
30
30
30
26
30
17
30
30
30
30
30
30
30
30
30
30
30
30
15
30
30
23
30
30
30
30
30
16
30
30
30
30
30
24
30
30
30
30
30
30
30
30
30
30
30
30
30
30
26
30
30
30
25
30
30
16
30
30
30
30
30
24
21
30
30
30
30
30
30
30
21
30
26
30
30
30
30
23
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
15
30
30
30
30
30
30
30
24
30
30
19
30
24
18
30
19
30
30
30
30
23
30
30
30
30
30
30
30
30
30
30
30
30
30
19
30
30
30
28
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
28
30
30
30
30
18
30
30
30
15
30
20
18
30
30
30
23
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
20
28
30
30
30
30
30
30
30
30
30
21
16
18
30
30
16
30
30
30
30
24
30
30
20
30
30
30
30
30
15
21
22
30
30
30
30
30
30
30
30
30
30
30
19
30
30
30
30
30
30
30
24
30
30
20
30
15
30
30
21
30
21
30
15
30
30
25
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
15
30
30
30
30
25
16
30
17
30
30
30
27
30
30
30
30
17
30
30
30
22
29
20
30
30
30
30
24
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
28
18
30
30
30
16
22
30
30
30
28
25
18
30
30
30
30
19
30
30
20
15
30
30
30
30
30
30
24
30
29
30
30
30
30
30
30
17
30
30
30
30
30
30
19
30
24
30
30
30
30
30
30
30
30
30
30
16
30
30
30
30
30
30
18
30
30
30
30
30
23
30
30
30
23
30
30
30
30
17
30
24
30
30
30
30
30
30
20
30
30
26
25
25
30
30
18
19
30
30
30
30
30
30
29
30
27
30
18
30
30
30
30
30
30
30
28
16
19
30
30
30
18
27
30
30
30
30
30
30
30
30
25
30
25
30
30
30
30
30
30
30
30
30
23
30
30
20
30
30
30
15
30
30
30
30
30
30
30
30
30
24
30
30
30
30
24
30
30
30
30
30
30
30
30
29
30
30
30
30
30
30
30
30
30
30
15
30
30
30
30
16
30
30
30
30
30
30
30
30
30
16
30
30
24
18
30
17
30
30
30
30
30
30
16
30
19
30
15
30
30
15
30
30
30
30
30
20
30
30
30
30
30
30
30
30
30
28
30
30
30
30
30
30
22
30
30
23
30
30
21
30
29
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
28
30
30
25
30
30
30
30
29
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
27
30
30
30
30
30
20
30
30
30
23
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
19
30
30
15
30
30
30
30
30
30
30
30
30
30
30
30
30
30
30
23
30
30
30
30
30
30
30
15
30
30
30
21
23
30
30
30
17
30
22
30
30
18
30
30
30
30
26
30
30
17
25
21
24
30
30
30
26
30
30
30
28
30
30
30
30
30
27
15
30
22
19
19
30
30
30
30
24
21
30
30
30
30
